sum,Avg0,SD0,frust0,file,Nodes,Impure
1,0.4992533333333333,0.0011024316557299,0.25,Impure_4_7_10,4,7
3,0.5007466666666667,0.0011024316557299,0.25,Impure_4_7_10,4,7
0,0.0,0.0,0.0,Impure_4_7_10,4,7
2,0.0,0.0,0.0,Impure_4_7_10,4,7
4,0.0,0.0,0.0,Impure_4_7_10,4,7
2,1.0,0.0004393935214208,0.25,Impure_4_7_14,4,7
0,0.0,0.0,0.0,Impure_4_7_14,4,7
1,0.0,0.0,0.0,Impure_4_7_14,4,7
3,0.0,0.0,0.0,Impure_4_7_14,4,7
4,0.0,0.0,0.0,Impure_4_7_14,4,7
1,0.5025233333333333,0.0021026068475955,0.25,Impure_4_7_17,4,7
3,0.4974766666666666,0.0021026068475954,0.25,Impure_4_7_17,4,7
0,0.0,0.0,0.0,Impure_4_7_17,4,7
2,0.0,0.0,0.0,Impure_4_7_17,4,7
4,0.0,0.0,0.0,Impure_4_7_17,4,7
1,0.4989,0.0011812987203356,0.25,Impure_4_7_1,4,7
3,0.5011,0.0011812987203356,0.25,Impure_4_7_1,4,7
0,0.0,0.0,0.0,Impure_4_7_1,4,7
2,0.0,0.0,0.0,Impure_4_7_1,4,7
4,0.0,0.0,0.0,Impure_4_7_1,4,7
1,0.4993333333333333,0.0012126096743066,0.25,Impure_4_7_23,4,7
3,0.5006666666666667,0.0012126096743067,0.25,Impure_4_7_23,4,7
0,0.0,0.0,0.0,Impure_4_7_23,4,7
2,0.0,0.0,0.0,Impure_4_7_23,4,7
4,0.0,0.0,0.0,Impure_4_7_23,4,7
1,0.4994266666666667,0.0016752578574323,0.25,Impure_4_7_25,4,7
3,0.5005733333333333,0.0016752578574323,0.25,Impure_4_7_25,4,7
