sum,Avg0,SD0,file,Teams,Members
0,0.0,0.0,Team5_9_12_10_8_6,5,9
1,0.0,0.0,Team5_9_12_10_8_6,5,9
4,0.0,0.0,Team5_9_12_10_8_6,5,9
5,0.0,0.0,Team5_9_12_10_8_6,5,9
2,0.4987733333333332,0.0028556603224035,Team5_9_12_2_9_8,5,8
3,0.5012266666666665,0.0022826352656922,Team5_9_12_2_9_8,5,8
0,0.0,0.0,Team5_9_12_2_9_8,5,8
1,0.0,0.0,Team5_9_12_2_9_8,5,8
4,0.0,0.0,Team5_9_12_2_9_8,5,8
5,0.0,0.0,Team5_9_12_2_9_8,5,8
2,0.0736999999999999,0.0006971408344327,Team6_10_10_8_4_14_8,6,9
3,0.8528899999999991,0.009287829870153412,Team6_10_10_8_4_14_8,6,9
4,0.0734099999999999,0.0006006850335893,Team6_10_10_8_4_14_8,6,9
0,0.0,0.0,Team6_10_10_8_4_14_8,6,9
1,0.0,0.0,Team6_10_10_8_4_14_8,6,9
5,0.0,0.0,Team6_10_10_8_4_14_8,6,9
6,0.0,0.0,Team6_10_10_8_4_14_8,6,9
2,0.1341533333333332,0.0013582227506960907,Team6_10_5_16_7_12_10,6,10
3,0.7326666666666659,0.0071384853641777,Team6_10_5_16_7_12_10,6,10
4,0.1331766666666666,0.0014164579795455999,Team6_10_5_16_7_12_10,6,10
0,0.0,0.0,Team6_10_5_16_7_12_10,6,10
1,0.0,0.0,Team6_10_5_16_7_12_10,6,10
5,0.0,0.0,Team6_10_5_16_7_12_10,6,10
6,0.0,0.0,Team6_10_5_16_7_12_10,6,10
2,0.0106899999999999,0.0003972391571331,Team6_11_9_9_9_12_10,6,10
3,0.9786733333333324,0.012072750783958,Team6_11_9_9_9_12_10,6,10
4,0.0106333333333333,0.00016884132533362794,Team6_11_9_9_9_12_10,6,10
0,0.0,0.0,Team6_11_9_9_9_12_10,6,10
1,0.0,0.0,Team6_11_9_9_9_12_10,6,10
5,0.0,0.0,Team6_11_9_9_9_12_10,6,10
6,0.0,0.0,Team6_11_9_9_9_12_10,6,10
2,0.0357966666666666,0.0006959086785555,Team6_12_6_11_8_8_9,6,9
3,0.9282066666666661,0.007918518989646,Team6_12_6_11_8_8_9,6,9
4,0.0359966666666666,0.000213593591248,Team6_12_6_11_8_8_9,6,9
0,0.0,0.0,Team6_12_6_11_8_8_9,6,9
1,0.0,0.0,Team6_12_6_11_8_8_9,6,9
5,0.0,0.0,Team6_12_6_11_8_8_9,6,9
6,0.0,0.0,Team6_12_6_11_8_8_9,6,9
2,0.0133599999999999,0.0006222539674441,Team6_12_9_10_12_7_10,6,10
3,0.973616666666666,0.0098785441895559,Team6_12_9_10_12_7_10,6,10
4,0.0130233333333333,0.0002811089152307,Team6_12_9_10_12_7_10,6,10
0,0.0,0.0,Team6_12_9_10_12_7_10,6,10
1,0.0,0.0,Team6_12_9_10_12_7_10,6,10
5,0.0,0.0,Team6_12_9_10_12_7_10,6,10
6,0.0,0.0,Team6_12_9_10_12_7_10,6,10
2,0.2816166666666665,0.0008921854853749999,Team6_2_1_3_4_1_1,6,2
3,0.43600666666666643,0.0034836520506198003,Team6_2_1_3_4_1_1,6,2
4,0.2823766666666666,0.0023333764704782,Team6_2_1_3_4_1_1,6,2
0,0.0,0.0,Team6_2_1_3_4_1_1,6,2
1,0.0,0.0,Team6_2_1_3_4_1_1,6,2
5,0.0,0.0,Team6_2_1_3_4_1_1,6,2
6,0.0,0.0,Team6_2_1_3_4_1_1,6,2
2,0.40725999999999996,0.0022075767673368,Team6_2_1_4_2_2_1,6,2
3,0.1833233333333332,0.0010834118957553998,Team6_2_1_4_2_2_1,6,2
4,0.4094166666666666,0.0015909710904255,Team6_2_1_4_2_2_1,6,2
0,0.0,0.0,Team6_2_1_4_2_2_1,6,2
1,0.0,0.0,Team6_2_1_4_2_2_1,6,2
5,0.0,0.0,Team6_2_1_4_2_2_1,6,2
6,0.0,0.0,Team6_2_1_4_2_2_1,6,2
2,0.2723233333333333,0.0022429634993911,Team6_2_2_3_4_1_6,6,3
3,0.45875666666666637,0.0031915866750235,Team6_2_2_3_4_1_6,6,3
4,0.2689199999999999,0.0020489247544011003,Team6_2_2_3_4_1_6,6,3
0,0.0,0.0,Team6_2_2_3_4_1_6,6,3
1,0.0,0.0,Team6_2_2_3_4_1_6,6,3
5,0.0,0.0,Team6_2_2_3_4_1_6,6,3
6,0.0,0.0,Team6_2_2_3_4_1_6,6,3
2,0.14538,6.531972647421542e-05,Team6_2_4_3_1_3_5,6,3
3,0.7099833333333327,0.0063762238283071,Team6_2_4_3_1_3_5,6,3
4,0.1446366666666666,0.0004170797951897,Team6_2_4_3_1_3_5,6,3
0,0.0,0.0,Team6_2_4_3_1_3_5,6,3
1,0.0,0.0,Team6_2_4_3_1_3_5,6,3
5,0.0,0.0,Team6_2_4_3_1_3_5,6,3
6,0.0,0.0,Team6_2_4_3_1_3_5,6,3
2,0.32953333333333323,0.0013031110351892,Team6_3_11_3_7_9_3,6,6
3,0.34158666666666637,0.0031432832578298002,Team6_3_11_3_7_9_3,6,6
4,0.32888,0.0015750023073383,Team6_3_11_3_7_9_3,6,6
0,0.0,0.0,Team6_3_11_3_7_9_3,6,6
1,0.0,0.0,Team6_3_11_3_7_9_3,6,6
5,0.0,0.0,Team6_3_11_3_7_9_3,6,6
6,0.0,0.0,Team6_3_11_3_7_9_3,6,6
2,0.2814833333333333,0.0010560223496356,Team6_3_1_4_2_1_1,6,2
3,0.43689999999999973,0.0029807569449197217,Team6_3_1_4_2_1_1,6,2
4,0.2816166666666666,0.0008446025993286001,Team6_3_1_4_2_1_1,6,2
0,0.0,0.0,Team6_3_1_4_2_1_1,6,2
1,0.0,0.0,Team6_3_1_4_2_1_1,6,2
5,0.0,0.0,Team6_3_1_4_2_1_1,6,2
6,0.0,0.0,Team6_3_1_4_2_1_1,6,2
2,0.39319999999999977,0.0020780924555602,Team6_3_2_2_2_6_3,6,3
3,0.2149933333333331,0.0031295924799234,Team6_3_2_2_2_6_3,6,3
4,0.3918066666666665,0.0031726633062222997,Team6_3_2_2_2_6_3,6,3
0,0.0,0.0,Team6_3_2_2_2_6_3,6,3
1,0.0,0.0,Team6_3_2_2_2_6_3,6,3
5,0.0,0.0,Team6_3_2_2_2_6_3,6,3
6,0.0,0.0,Team6_3_2_2_2_6_3,6,3
2,0.0378766666666666,0.0009151441902175,Team6_6_3_4_5_5_7,6,5
3,0.9241966666666659,0.0092355314951306,Team6_6_3_4_5_5_7,6,5
4,0.0379266666666666,0.0002877885025886,Team6_6_3_4_5_5_7,6,5
0,0.0,0.0,Team6_6_3_4_5_5_7,6,5
1,0.0,0.0,Team6_6_3_4_5_5_7,6,5
5,0.0,0.0,Team6_6_3_4_5_5_7,6,5
6,0.0,0.0,Team6_6_3_4_5_5_7,6,5
2,0.1315366666666664,0.0020332364025092,Team6_7_10_8_9_16_10,6,10
3,0.7387733333333326,0.0077310888426332,Team6_7_10_8_9_16_10,6,10
4,0.1296899999999999,0.0010825589959713607,Team6_7_10_8_9_16_10,6,10
0,0.0,0.0,Team6_7_10_8_9_16_10,6,10
1,0.0,0.0,Team6_7_10_8_9_16_10,6,10
5,0.0,0.0,Team6_7_10_8_9_16_10,6,10
6,0.0,0.0,Team6_7_10_8_9_16_10,6,10
3,0.9999966666666658,0.010541044163518958,Team6_7_14_10_2_10_11,6,9
0,0.0,0.0,Team6_7_14_10_2_10_11,6,9
1,0.0,0.0,Team6_7_14_10_2_10_11,6,9
2,0.0,0.0,Team6_7_14_10_2_10_11,6,9
4,0.0,0.0,Team6_7_14_10_2_10_11,6,9
5,0.0,0.0,Team6_7_14_10_2_10_11,6,9
6,0.0,0.0,Team6_7_14_10_2_10_11,6,9
2,0.0306333333333333,0.0002536839678725,Team6_7_4_8_6_7_10,6,7
3,0.9385833333333324,0.0117222423424306,Team6_7_4_8_6_7_10,6,7
4,0.0307833333333333,0.0005097275960964,Team6_7_4_8_6_7_10,6,7
0,0.0,0.0,Team6_7_4_8_6_7_10,6,7
1,0.0,0.0,Team6_7_4_8_6_7_10,6,7
5,0.0,0.0,Team6_7_4_8_6_7_10,6,7
6,0.0,0.0,Team6_7_4_8_6_7_10,6,7
2,0.0385966666666666,0.0005902165327704,Team6_7_5_6_4_5_3,6,5
3,0.9237033333333327,0.0105794583141895,Team6_7_5_6_4_5_3,6,5
4,0.0377,0.0004143267631552,Team6_7_5_6_4_5_3,6,5
0,0.0,0.0,Team6_7_5_6_4_5_3,6,5
1,0.0,0.0,Team6_7_5_6_4_5_3,6,5
5,0.0,0.0,Team6_7_5_6_4_5_3,6,5
6,0.0,0.0,Team6_7_5_6_4_5_3,6,5
2,0.0865366666666665,0.0013512569506767,Team6_7_6_7_12_9_7,6,8
3,0.8281333333333327,0.009886561506309528,Team6_7_6_7_12_9_7,6,8
4,0.0853299999999998,0.0015295530274656,Team6_7_6_7_12_9_7,6,8
0,0.0,0.0,Team6_7_6_7_12_9_7,6,8
1,0.0,0.0,Team6_7_6_7_12_9_7,6,8
5,0.0,0.0,Team6_7_6_7_12_9_7,6,8
6,0.0,0.0,Team6_7_6_7_12_9_7,6,8
2,0.03981,0.0008206095295571,Team6_7_6_9_5_9_6,6,7
3,0.9209966666666659,0.0101929685821508,Team6_7_6_9_5_9_6,6,7
4,0.0391933333333333,0.000584826659979,Team6_7_6_9_5_9_6,6,7
0,0.0,0.0,Team6_7_6_9_5_9_6,6,7
1,0.0,0.0,Team6_7_6_9_5_9_6,6,7
5,0.0,0.0,Team6_7_6_9_5_9_6,6,7
6,0.0,0.0,Team6_7_6_9_5_9_6,6,7
2,0.10076999999999989,0.0007540226649967,Team6_7_8_13_4_9_7,6,8
3,0.8003799999999993,0.007791024787223485,Team6_7_8_13_4_9_7,6,8
4,0.0988499999999999,0.0012475493313077002,Team6_7_8_13_4_9_7,6,8
0,0.0,0.0,Team6_7_8_13_4_9_7,6,8
1,0.0,0.0,Team6_7_8_13_4_9_7,6,8
5,0.0,0.0,Team6_7_8_13_4_9_7,6,8
6,0.0,0.0,Team6_7_8_13_4_9_7,6,8
2,0.0777199999999999,0.0008178326312442,Team6_7_9_5_5_4_6,6,6
3,0.8438766666666659,0.0104178834120457,Team6_7_9_5_5_4_6,6,6
4,0.0784033333333333,0.0009063759390291001,Team6_7_9_5_5_4_6,6,6
0,0.0,0.0,Team6_7_9_5_5_4_6,6,6
1,0.0,0.0,Team6_7_9_5_5_4_6,6,6
5,0.0,0.0,Team6_7_9_5_5_4_6,6,6
6,0.0,0.0,Team6_7_9_5_5_4_6,6,6
2,0.1467,0.0012462209541917,Team6_8_4_7_4_4_3,6,5
3,0.7063399999999994,0.0065946175516474,Team6_8_4_7_4_4_3,6,5
4,0.14696,0.0016819829567111,Team6_8_4_7_4_4_3,6,5
0,0.0,0.0,Team6_8_4_7_4_4_3,6,5
1,0.0,0.0,Team6_8_4_7_4_4_3,6,5
5,0.0,0.0,Team6_8_4_7_4_4_3,6,5
6,0.0,0.0,Team6_8_4_7_4_4_3,6,5
2,0.0859833333333332,0.0012184301316124,Team6_8_8_12_5_9_6,6,8
3,0.8275366666666659,0.0088800124992673,Team6_8_8_12_5_9_6,6,8
4,0.0864799999999999,0.0007458514420708,Team6_8_8_12_5_9_6,6,8
0,0.0,0.0,Team6_8_8_12_5_9_6,6,8
1,0.0,0.0,Team6_8_8_12_5_9_6,6,8
5,0.0,0.0,Team6_8_8_12_5_9_6,6,8
6,0.0,0.0,Team6_8_8_12_5_9_6,6,8
3,0.9999999999999992,0.0099280588015264,Team6_9_10_11_7_2_9,6,8
0,0.0,0.0,Team6_9_10_11_7_2_9,6,8
1,0.0,0.0,Team6_9_10_11_7_2_9,6,8
2,0.0,0.0,Team6_9_10_11_7_2_9,6,8
4,0.0,0.0,Team6_9_10_11_7_2_9,6,8
5,0.0,0.0,Team6_9_10_11_7_2_9,6,8
6,0.0,0.0,Team6_9_10_11_7_2_9,6,8
2,0.049863333333333204,0.0006680794149474,Team6_9_6_9_9_8_13,6,9
3,0.9001099999999992,0.008734552126916633,Team6_9_6_9_9_8_13,6,9
4,0.0500266666666665,0.0009800045832689,Team6_9_6_9_9_8_13,6,9
0,0.0,0.0,Team6_9_6_9_9_8_13,6,9
1,0.0,0.0,Team6_9_6_9_9_8_13,6,9
5,0.0,0.0,Team6_9_6_9_9_8_13,6,9
6,0.0,0.0,Team6_9_6_9_9_8_13,6,9
3,0.499409999999999,0.009075152070864031,Team7_10_6_10_7_8_7_8,7,8
4,0.5005899999999988,0.007669044935927471,Team7_10_6_10_7_8_7_8,7,8
0,0.0,0.0,Team7_10_6_10_7_8_7_8,7,8
1,0.0,0.0,Team7_10_6_10_7_8_7_8,7,8
2,0.0,0.0,Team7_10_6_10_7_8_7_8,7,8
5,0.0,0.0,Team7_10_6_10_7_8_7_8,7,8
6,0.0,0.0,Team7_10_6_10_7_8_7_8,7,8
7,0.0,0.0,Team7_10_6_10_7_8_7_8,7,8
3,0.4998333333333324,0.005949691821543316,Team7_11_10_2_9_11_9_11,7,9
4,0.5001566666666654,0.008261575381219865,Team7_11_10_2_9_11_9_11,7,9
0,0.0,0.0,Team7_11_10_2_9_11_9_11,7,9
1,0.0,0.0,Team7_11_10_2_9_11_9_11,7,9
2,0.0,0.0,Team7_11_10_2_9_11_9_11,7,9
5,0.0,0.0,Team7_11_10_2_9_11_9_11,7,9
6,0.0,0.0,Team7_11_10_2_9_11_9_11,7,9
7,0.0,0.0,Team7_11_10_2_9_11_9_11,7,9
3,0.5004833333333326,0.0075021341866762,Team7_1_6_4_5_6_9_4,7,5
4,0.4995166666666661,0.0051744728214328,Team7_1_6_4_5_6_9_4,7,5
0,0.0,0.0,Team7_1_6_4_5_6_9_4,7,5
1,0.0,0.0,Team7_1_6_4_5_6_9_4,7,5
2,0.0,0.0,Team7_1_6_4_5_6_9_4,7,5
5,0.0,0.0,Team7_1_6_4_5_6_9_4,7,5
6,0.0,0.0,Team7_1_6_4_5_6_9_4,7,5
7,0.0,0.0,Team7_1_6_4_5_6_9_4,7,5
3,0.5007199999999996,0.006983936723295,Team7_2_10_6_8_3_7_6,7,6
4,0.4992799999999995,0.00493732756353747,Team7_2_10_6_8_3_7_6,7,6
0,0.0,0.0,Team7_2_10_6_8_3_7_6,7,6
1,0.0,0.0,Team7_2_10_6_8_3_7_6,7,6
2,0.0,0.0,Team7_2_10_6_8_3_7_6,7,6
5,0.0,0.0,Team7_2_10_6_8_3_7_6,7,6
6,0.0,0.0,Team7_2_10_6_8_3_7_6,7,6
7,0.0,0.0,Team7_2_10_6_8_3_7_6,7,6
3,0.498983333333333,0.004842788896485997,Team7_2_1_1_2_3_3_2,7,2
4,0.5010166666666662,0.0047931231226362,Team7_2_1_1_2_3_3_2,7,2
0,0.0,0.0,Team7_2_1_1_2_3_3_2,7,2
1,0.0,0.0,Team7_2_1_1_2_3_3_2,7,2
2,0.0,0.0,Team7_2_1_1_2_3_3_2,7,2
5,0.0,0.0,Team7_2_1_1_2_3_3_2,7,2
6,0.0,0.0,Team7_2_1_1_2_3_3_2,7,2
7,0.0,0.0,Team7_2_1_1_2_3_3_2,7,2
3,0.4976599999999994,0.0054729440705848,Team7_2_3_1_3_1_2_2,7,2
4,0.5023399999999993,0.0058044312684462,Team7_2_3_1_3_1_2_2,7,2
0,0.0,0.0,Team7_2_3_1_3_1_2_2,7,2
1,0.0,0.0,Team7_2_3_1_3_1_2_2,7,2
2,0.0,0.0,Team7_2_3_1_3_1_2_2,7,2
5,0.0,0.0,Team7_2_3_1_3_1_2_2,7,2
6,0.0,0.0,Team7_2_3_1_3_1_2_2,7,2
7,0.0,0.0,Team7_2_3_1_3_1_2_2,7,2
3,0.4990133333333327,0.007070443853593946,Team7_2_3_1_4_3_5_3,7,3
4,0.5009866666666657,0.00531292292344727,Team7_2_3_1_4_3_5_3,7,3
0,0.0,0.0,Team7_2_3_1_4_3_5_3,7,3
1,0.0,0.0,Team7_2_3_1_4_3_5_3,7,3
2,0.0,0.0,Team7_2_3_1_4_3_5_3,7,3
5,0.0,0.0,Team7_2_3_1_4_3_5_3,7,3
6,0.0,0.0,Team7_2_3_1_4_3_5_3,7,3
7,0.0,0.0,Team7_2_3_1_4_3_5_3,7,3
3,0.4997566666666662,0.005007484287834538,Team7_2_6_1_3_7_6_3,7,4
4,0.5002433333333329,0.005148868788599772,Team7_2_6_1_3_7_6_3,7,4
0,0.0,0.0,Team7_2_6_1_3_7_6_3,7,4
1,0.0,0.0,Team7_2_6_1_3_7_6_3,7,4
2,0.0,0.0,Team7_2_6_1_3_7_6_3,7,4
5,0.0,0.0,Team7_2_6_1_3_7_6_3,7,4
6,0.0,0.0,Team7_2_6_1_3_7_6_3,7,4
7,0.0,0.0,Team7_2_6_1_3_7_6_3,7,4
3,0.5005133333333329,0.0068139539942193,Team7_3_1_3_3_1_1_2,7,2
4,0.4994866666666662,0.0053502622345651,Team7_3_1_3_3_1_1_2,7,2
0,0.0,0.0,Team7_3_1_3_3_1_1_2,7,2
1,0.0,0.0,Team7_3_1_3_3_1_1_2,7,2
2,0.0,0.0,Team7_3_1_3_3_1_1_2,7,2
5,0.0,0.0,Team7_3_1_3_3_1_1_2,7,2
6,0.0,0.0,Team7_3_1_3_3_1_1_2,7,2
7,0.0,0.0,Team7_3_1_3_3_1_1_2,7,2
2,0.0543033333333333,0.0002859292841867,Team7_3_3_5_5_1_3_1,7,3
3,0.4461666666666661,0.0063543781692140255,Team7_3_3_5_5_1_3_1,7,3
4,0.4447499999999994,0.005527521526037077,Team7_3_3_5_5_1_3_1,7,3
5,0.05478,0.0007127879535083,Team7_3_3_5_5_1_3_1,7,3
0,0.0,0.0,Team7_3_3_5_5_1_3_1,7,3
1,0.0,0.0,Team7_3_3_5_5_1_3_1,7,3
6,0.0,0.0,Team7_3_3_5_5_1_3_1,7,3
7,0.0,0.0,Team7_3_3_5_5_1_3_1,7,3
3,0.5008633333333325,0.006943115383919005,Team7_3_5_5_8_7_7_7,7,6
4,0.499136666666666,0.00743842666956591,Team7_3_5_5_8_7_7_7,7,6
0,0.0,0.0,Team7_3_5_5_8_7_7_7,7,6
1,0.0,0.0,Team7_3_5_5_8_7_7_7,7,6
2,0.0,0.0,Team7_3_5_5_8_7_7_7,7,6
5,0.0,0.0,Team7_3_5_5_8_7_7_7,7,6
6,0.0,0.0,Team7_3_5_5_8_7_7_7,7,6
7,0.0,0.0,Team7_3_5_5_8_7_7_7,7,6
3,0.49930999999999937,0.0061703817879018,Team7_4_1_2_2_2_1_2,7,2
4,0.5006899999999993,0.005970125222260402,Team7_4_1_2_2_2_1_2,7,2
0,0.0,0.0,Team7_4_1_2_2_2_1_2,7,2
1,0.0,0.0,Team7_4_1_2_2_2_1_2,7,2
2,0.0,0.0,Team7_4_1_2_2_2_1_2,7,2
5,0.0,0.0,Team7_4_1_2_2_2_1_2,7,2
6,0.0,0.0,Team7_4_1_2_2_2_1_2,7,2
7,0.0,0.0,Team7_4_1_2_2_2_1_2,7,2
2,0.0363766666666666,0.0005641709748727,Team7_4_12_5_7_19_10_13,7,10
3,0.4638566666666662,0.005838501945642645,Team7_4_12_5_7_19_10_13,7,10
4,0.4626433333333328,0.005120415484587782,Team7_4_12_5_7_19_10_13,7,10
5,0.0370233333333333,0.0004935810189039,Team7_4_12_5_7_19_10_13,7,10
0,0.0,0.0,Team7_4_12_5_7_19_10_13,7,10
1,0.0,0.0,Team7_4_12_5_7_19_10_13,7,10
6,0.0,0.0,Team7_4_12_5_7_19_10_13,7,10
7,0.0,0.0,Team7_4_12_5_7_19_10_13,7,10
3,0.4994333333333325,0.008083950835253756,Team7_4_3_6_4_3_2_6,7,4
4,0.500566666666666,0.007635348504746496,Team7_4_3_6_4_3_2_6,7,4
0,0.0,0.0,Team7_4_3_6_4_3_2_6,7,4
1,0.0,0.0,Team7_4_3_6_4_3_2_6,7,4
2,0.0,0.0,Team7_4_3_6_4_3_2_6,7,4
5,0.0,0.0,Team7_4_3_6_4_3_2_6,7,4
6,0.0,0.0,Team7_4_3_6_4_3_2_6,7,4
7,0.0,0.0,Team7_4_3_6_4_3_2_6,7,4
3,0.4999733333333323,0.008529355452867319,Team7_4_3_7_4_6_4_7,7,5
4,0.5000266666666657,0.007840868343487347,Team7_4_3_7_4_6_4_7,7,5
0,0.0,0.0,Team7_4_3_7_4_6_4_7,7,5
1,0.0,0.0,Team7_4_3_7_4_6_4_7,7,5
2,0.0,0.0,Team7_4_3_7_4_6_4_7,7,5
5,0.0,0.0,Team7_4_3_7_4_6_4_7,7,5
6,0.0,0.0,Team7_4_3_7_4_6_4_7,7,5
7,0.0,0.0,Team7_4_3_7_4_6_4_7,7,5
3,0.4993199999999987,0.007631342196108572,Team7_4_4_2_3_2_3_3,7,3
4,0.5006799999999988,0.008029820751445486,Team7_4_4_2_3_2_3_3,7,3
0,0.0,0.0,Team7_4_4_2_3_2_3_3,7,3
1,0.0,0.0,Team7_4_4_2_3_2_3_3,7,3
2,0.0,0.0,Team7_4_4_2_3_2_3_3,7,3
5,0.0,0.0,Team7_4_4_2_3_2_3_3,7,3
6,0.0,0.0,Team7_4_4_2_3_2_3_3,7,3
7,0.0,0.0,Team7_4_4_2_3_2_3_3,7,3
3,0.5016466666666659,0.0071645115649076,Team7_4_4_6_11_6_5_6,7,6
4,0.4983533333333328,0.006729542566162432,Team7_4_4_6_11_6_5_6,7,6
0,0.0,0.0,Team7_4_4_6_11_6_5_6,7,6
1,0.0,0.0,Team7_4_4_6_11_6_5_6,7,6
2,0.0,0.0,Team7_4_4_6_11_6_5_6,7,6
5,0.0,0.0,Team7_4_4_6_11_6_5_6,7,6
6,0.0,0.0,Team7_4_4_6_11_6_5_6,7,6
7,0.0,0.0,Team7_4_4_6_11_6_5_6,7,6
3,0.5001333333333323,0.008352501076956705,Team7_4_4_7_6_5_5_4,7,5
4,0.4998666666666655,0.0083995524786748,Team7_4_4_7_6_5_5_4,7,5
0,0.0,0.0,Team7_4_4_7_6_5_5_4,7,5
1,0.0,0.0,Team7_4_4_7_6_5_5_4,7,5
2,0.0,0.0,Team7_4_4_7_6_5_5_4,7,5
5,0.0,0.0,Team7_4_4_7_6_5_5_4,7,5
6,0.0,0.0,Team7_4_4_7_6_5_5_4,7,5
7,0.0,0.0,Team7_4_4_7_6_5_5_4,7,5
3,0.5013333333333322,0.007687673021522043,Team7_4_6_8_6_7_5_6,7,6
4,0.4986666666666658,0.00679344930949589,Team7_4_6_8_6_7_5_6,7,6
0,0.0,0.0,Team7_4_6_8_6_7_5_6,7,6
1,0.0,0.0,Team7_4_6_8_6_7_5_6,7,6
2,0.0,0.0,Team7_4_6_8_6_7_5_6,7,6
5,0.0,0.0,Team7_4_6_8_6_7_5_6,7,6
6,0.0,0.0,Team7_4_6_8_6_7_5_6,7,6
7,0.0,0.0,Team7_4_6_8_6_7_5_6,7,6
3,0.4997066666666657,0.004276030287006766,Team7_5_6_5_4_4_2_2,7,4
4,0.5002933333333328,0.005744216549087397,Team7_5_6_5_4_4_2_2,7,4
0,0.0,0.0,Team7_5_6_5_4_4_2_2,7,4
1,0.0,0.0,Team7_5_6_5_4_4_2_2,7,4
2,0.0,0.0,Team7_5_6_5_4_4_2_2,7,4
5,0.0,0.0,Team7_5_6_5_4_4_2_2,7,4
6,0.0,0.0,Team7_5_6_5_4_4_2_2,7,4
7,0.0,0.0,Team7_5_6_5_4_4_2_2,7,4
3,0.5007433333333322,0.009749679053348895,Team7_6_10_7_4_9_7_6,7,7
4,0.4992566666666657,0.008725557374929622,Team7_6_10_7_4_9_7_6,7,7
0,0.0,0.0,Team7_6_10_7_4_9_7_6,7,7
1,0.0,0.0,Team7_6_10_7_4_9_7_6,7,7
2,0.0,0.0,Team7_6_10_7_4_9_7_6,7,7
5,0.0,0.0,Team7_6_10_7_4_9_7_6,7,7
6,0.0,0.0,Team7_6_10_7_4_9_7_6,7,7
7,0.0,0.0,Team7_6_10_7_4_9_7_6,7,7
3,0.4996433333333324,0.007610889308487479,Team7_6_11_9_6_7_11_6,7,8
4,0.5003566666666658,0.007535468163505026,Team7_6_11_9_6_7_11_6,7,8
0,0.0,0.0,Team7_6_11_9_6_7_11_6,7,8
1,0.0,0.0,Team7_6_11_9_6_7_11_6,7,8
2,0.0,0.0,Team7_6_11_9_6_7_11_6,7,8
5,0.0,0.0,Team7_6_11_9_6_7_11_6,7,8
6,0.0,0.0,Team7_6_11_9_6_7_11_6,7,8
7,0.0,0.0,Team7_6_11_9_6_7_11_6,7,8
3,0.5015166666666657,0.0069284633087511455,Team7_6_12_6_4_8_5_8,7,7
4,0.4984833333333325,0.006885218212973984,Team7_6_12_6_4_8_5_8,7,7
0,0.0,0.0,Team7_6_12_6_4_8_5_8,7,7
1,0.0,0.0,Team7_6_12_6_4_8_5_8,7,7
2,0.0,0.0,Team7_6_12_6_4_8_5_8,7,7
5,0.0,0.0,Team7_6_12_6_4_8_5_8,7,7
6,0.0,0.0,Team7_6_12_6_4_8_5_8,7,7
7,0.0,0.0,Team7_6_12_6_4_8_5_8,7,7
3,0.4988266666666657,0.005552091112009461,Team7_6_5_7_10_4_9_8,7,7
4,0.5011733333333322,0.005539992623237191,Team7_6_5_7_10_4_9_8,7,7
0,0.0,0.0,Team7_6_5_7_10_4_9_8,7,7
1,0.0,0.0,Team7_6_5_7_10_4_9_8,7,7
2,0.0,0.0,Team7_6_5_7_10_4_9_8,7,7
5,0.0,0.0,Team7_6_5_7_10_4_9_8,7,7
6,0.0,0.0,Team7_6_5_7_10_4_9_8,7,7
7,0.0,0.0,Team7_6_5_7_10_4_9_8,7,7
3,0.4997599999999986,0.009403074764347364,Team7_8_6_12_11_10_8_8,7,9
4,0.5002366666666652,0.008162998940932484,Team7_8_6_12_11_10_8_8,7,9
0,0.0,0.0,Team7_8_6_12_11_10_8_8,7,9
1,0.0,0.0,Team7_8_6_12_11_10_8_8,7,9
2,0.0,0.0,Team7_8_6_12_11_10_8_8,7,9
5,0.0,0.0,Team7_8_6_12_11_10_8_8,7,9
6,0.0,0.0,Team7_8_6_12_11_10_8_8,7,9
7,0.0,0.0,Team7_8_6_12_11_10_8_8,7,9
3,0.4996766666666658,0.0080835334148818,Team7_8_6_8_10_9_4_4,7,7
4,0.5003233333333326,0.0077345707236227,Team7_8_6_8_10_9_4_4,7,7
0,0.0,0.0,Team7_8_6_8_10_9_4_4,7,7
1,0.0,0.0,Team7_8_6_8_10_9_4_4,7,7
2,0.0,0.0,Team7_8_6_8_10_9_4_4,7,7
5,0.0,0.0,Team7_8_6_8_10_9_4_4,7,7
6,0.0,0.0,Team7_8_6_8_10_9_4_4,7,7
7,0.0,0.0,Team7_8_6_8_10_9_4_4,7,7
3,0.499383333333332,0.006901894525979078,Team7_9_9_8_13_7_12_5,7,9
4,0.5006133333333322,0.006692917531195012,Team7_9_9_8_13_7_12_5,7,9
0,0.0,0.0,Team7_9_9_8_13_7_12_5,7,9
1,0.0,0.0,Team7_9_9_8_13_7_12_5,7,9
2,0.0,0.0,Team7_9_9_8_13_7_12_5,7,9
5,0.0,0.0,Team7_9_9_8_13_7_12_5,7,9
6,0.0,0.0,Team7_9_9_8_13_7_12_5,7,9
7,0.0,0.0,Team7_9_9_8_13_7_12_5,7,9
3,0.1505433333333329,0.0024771310768522403,Team8_10_10_7_5_9_4_6_5,8,7
4,0.6988266666666642,0.014544359811280595,Team8_10_10_7_5_9_4_6_5,8,7
5,0.1506299999999996,0.0033850790397984,Team8_10_10_7_5_9_4_6_5,8,7
0,0.0,0.0,Team8_10_10_7_5_9_4_6_5,8,7
1,0.0,0.0,Team8_10_10_7_5_9_4_6_5,8,7
2,0.0,0.0,Team8_10_10_7_5_9_4_6_5,8,7
