sum,Avg0,SD0,frust0,file,Nodes,Emb_size,Emb_density,Emb_sizexDensity
0,0.0,0.0,0.0,Embedded_T5_15_6_37,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_37,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_37,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_37,5,15,6,15_6
2,0.4763266666666664,0.002216030194686847,0.39025821596244126,Embedded_T5_15_6_38,5,15,6,15_6
3,0.4733399999999996,0.004103937579241776,0.39025821596244126,Embedded_T5_15_6_38,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_38,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_38,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_38,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_38,5,15,6,15_6
1,0.0426333333333333,0.0004352838428873967,0.3870192307692307,Embedded_T5_15_6_39,5,15,6,15_6
2,0.45223666666666607,0.0027725449149336593,0.3951322115384615,Embedded_T5_15_6_39,5,15,6,15_6
3,0.4557066666666659,0.005039273391582853,0.3951322115384615,Embedded_T5_15_6_39,5,15,6,15_6
4,0.043563333333333204,0.001321558422697,0.3870192307692307,Embedded_T5_15_6_39,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_39,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_39,5,15,6,15_6
2,0.24221,0.0009566957022306,0.3919597989949748,Embedded_T5_15_6_3,5,15,6,15_6
3,0.2416133333333333,0.0018698722475672,0.3919597989949748,Embedded_T5_15_6_3,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_3,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_3,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_3,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_3,5,15,6,15_6
2,0.32074333333333316,0.0023936389985632,0.3942583732057416,Embedded_T5_15_6_40,5,15,6,15_6
3,0.3200833333333331,0.0026039148096525,0.3942583732057416,Embedded_T5_15_6_40,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_40,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_40,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_40,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_40,5,15,6,15_6
1,0.0141933333333333,0.0005186092513208,0.4230769230769231,Embedded_T5_15_6_41,5,15,6,15_6
2,0.4189766666666664,0.002878038743249,0.39423076923076916,Embedded_T5_15_6_41,5,15,6,15_6
3,0.4181199999999997,0.0032367198166872,0.39423076923076916,Embedded_T5_15_6_41,5,15,6,15_6
4,0.0140533333333333,0.0001883849486792,0.4230769230769231,Embedded_T5_15_6_41,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_41,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_41,5,15,6,15_6
2,0.490823333333333,0.003894257512744852,0.3783068783068783,Embedded_T5_15_6_42,5,15,6,15_6
3,0.489613333333333,0.003221955627576784,0.3783068783068783,Embedded_T5_15_6_42,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_42,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_42,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_42,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_42,5,15,6,15_6
2,0.45158,0.0010892505068471,0.375,Embedded_T5_15_6_43,5,15,6,15_6
3,0.45151,0.0015515368724805,0.375,Embedded_T5_15_6_43,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_43,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_43,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_43,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_43,5,15,6,15_6
2,0.419153333333333,0.0038544872134314,0.40083217753120665,Embedded_T5_15_6_44,5,15,6,15_6
3,0.4215033333333331,0.0032613310112089003,0.40083217753120665,Embedded_T5_15_6_44,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_44,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_44,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_44,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_44,5,15,6,15_6
2,0.1366333333333332,0.0008443769514009,0.3915094339622641,Embedded_T5_15_6_45,5,15,6,15_6
3,0.1364999999999999,0.0010914210919713,0.3915094339622641,Embedded_T5_15_6_45,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_45,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_45,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_45,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_45,5,15,6,15_6
1,0.0402366666666666,0.00023633125909786377,0.40783410138248843,Embedded_T5_15_6_46,5,15,6,15_6
2,0.4298199999999997,0.0030095095649592327,0.40015360983102916,Embedded_T5_15_6_46,5,15,6,15_6
3,0.4266766666666665,0.002755622921743404,0.40015360983102916,Embedded_T5_15_6_46,5,15,6,15_6
4,0.0401133333333333,0.0008977757691600001,0.40783410138248843,Embedded_T5_15_6_46,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_46,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_46,5,15,6,15_6
2,0.36118333333333313,0.0024733942564016,0.3731481481481481,Embedded_T5_15_6_47,5,15,6,15_6
3,0.36182333333333316,0.0030112714347387,0.3731481481481481,Embedded_T5_15_6_47,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_47,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_47,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_47,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_47,5,15,6,15_6
1,0.00413,0.0001498888477061,0.3932038834951456,Embedded_T5_15_6_48,5,15,6,15_6
2,0.4950166666666665,0.0023186201694702225,0.37864077669902907,Embedded_T5_15_6_48,5,15,6,15_6
3,0.4952466666666665,0.0018764738220686,0.37864077669902907,Embedded_T5_15_6_48,5,15,6,15_6
4,0.0040433333333333,9.741092797468298e-05,0.3932038834951456,Embedded_T5_15_6_48,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_48,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_48,5,15,6,15_6
2,0.39783333333333326,0.0017593937218163,0.39030612244897955,Embedded_T5_15_6_49,5,15,6,15_6
3,0.39811333333333326,0.003057697851982,0.39030612244897955,Embedded_T5_15_6_49,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_49,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_49,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_49,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_49,5,15,6,15_6
2,0.4054966666666666,0.002915389384318014,0.39493949394939487,Embedded_T5_15_6_4,5,15,6,15_6
3,0.4044666666666663,0.0027454526164006,0.39493949394939487,Embedded_T5_15_6_4,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_4,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_4,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_4,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_4,5,15,6,15_6
2,0.4301299999999996,0.004273153145954625,0.3932367149758454,Embedded_T5_15_6_50,5,15,6,15_6
3,0.4301066666666662,0.0036126721496114234,0.3932367149758454,Embedded_T5_15_6_50,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_50,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_50,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_50,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_50,5,15,6,15_6
2,0.4725599999999996,0.003322330712647941,0.39766355140186915,Embedded_T5_15_6_51,5,15,6,15_6
3,0.47014666666666616,0.002167516385825712,0.39766355140186915,Embedded_T5_15_6_51,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_51,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_51,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_51,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_51,5,15,6,15_6
1,0.0006333333333333,2.8674417556808784e-05,0.4476190476190476,Embedded_T5_15_6_52,5,15,6,15_6
2,0.49804333333333267,0.005156990300277757,0.3688095238095238,Embedded_T5_15_6_52,5,15,6,15_6
3,0.5007399999999991,0.00525082575277269,0.3688095238095238,Embedded_T5_15_6_52,5,15,6,15_6
4,0.0005833333333333,4.988876515698588e-05,0.4476190476190476,Embedded_T5_15_6_52,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_52,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_52,5,15,6,15_6
2,0.4586699999999997,0.0026345557158526014,0.41564625850340137,Embedded_T5_15_6_53,5,15,6,15_6
3,0.4577133333333331,0.003186052614463139,0.41564625850340137,Embedded_T5_15_6_53,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_53,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_53,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_53,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_53,5,15,6,15_6
2,0.0330766666666666,0.0004349201714746,0.4305555555555556,Embedded_T5_15_6_54,5,15,6,15_6
3,0.0338,0.0005791372894228,0.4305555555555556,Embedded_T5_15_6_54,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_54,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_54,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_54,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_54,5,15,6,15_6
2,0.5011933333333327,0.006526080195975273,0.3891509433962264,Embedded_T5_15_6_55,5,15,6,15_6
3,0.4978899999999992,0.004924756710134148,0.3891509433962264,Embedded_T5_15_6_55,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_55,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_55,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_55,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_55,5,15,6,15_6
2,0.4714433333333331,0.0028244568093371445,0.3881606765327696,Embedded_T5_15_6_56,5,15,6,15_6
3,0.471593333333333,0.004842281086202997,0.3881606765327696,Embedded_T5_15_6_56,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_56,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_56,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_56,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_56,5,15,6,15_6
1,0.0843999999999999,0.0010034973221162407,0.40916271721958924,Embedded_T5_15_6_57,5,15,6,15_6
2,0.3928166666666665,0.0040839747408646,0.39878131347325657,Embedded_T5_15_6_57,5,15,6,15_6
3,0.3950466666666662,0.0033902219201342267,0.39878131347325657,Embedded_T5_15_6_57,5,15,6,15_6
4,0.08565666666666659,0.0005904591022999468,0.40916271721958924,Embedded_T5_15_6_57,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_57,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_57,5,15,6,15_6
1,0.0047766666666666,0.00023268938277559283,0.4218009478672986,Embedded_T5_15_6_58,5,15,6,15_6
2,0.4943199999999995,0.004525689309239183,0.3908129784907036,Embedded_T5_15_6_58,5,15,6,15_6
3,0.4960199999999995,0.004417699985011196,0.3908129784907036,Embedded_T5_15_6_58,5,15,6,15_6
4,0.0044799999999999,0.00024986453462796774,0.4218009478672986,Embedded_T5_15_6_58,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_58,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_58,5,15,6,15_6
1,0.3114833333333333,0.0012339998199171,0.3853211009174312,Embedded_T5_15_6_59,5,15,6,15_6
2,0.15153666666666651,0.0020819679005766997,0.3990825688073394,Embedded_T5_15_6_59,5,15,6,15_6
3,0.1528466666666665,0.0015047103197284,0.3990825688073394,Embedded_T5_15_6_59,5,15,6,15_6
4,0.3124166666666666,0.0031070278759969,0.3853211009174312,Embedded_T5_15_6_59,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_59,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_59,5,15,6,15_6
2,0.1643033333333332,0.0009388803244849,0.40310077519379844,Embedded_T5_15_6_60,5,15,6,15_6
3,0.1659266666666665,0.0019500508347255001,0.40310077519379844,Embedded_T5_15_6_60,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_60,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_60,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_60,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_60,5,15,6,15_6
2,0.3089466666666663,0.0026935974686508064,0.3993399339933993,Embedded_T5_15_6_61,5,15,6,15_6
3,0.3069833333333329,0.003900533406391337,0.3993399339933993,Embedded_T5_15_6_61,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_61,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_61,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_61,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_61,5,15,6,15_6
1,0.0988533333333332,0.0009392825651359655,0.4219512195121951,Embedded_T5_15_6_62,5,15,6,15_6
2,0.3827833333333329,0.004261765211361146,0.39945799457994574,Embedded_T5_15_6_62,5,15,6,15_6
3,0.3844899999999997,0.004325754589756829,0.39945799457994574,Embedded_T5_15_6_62,5,15,6,15_6
4,0.1002199999999999,0.0007909552881905989,0.4219512195121951,Embedded_T5_15_6_62,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_62,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_62,5,15,6,15_6
2,0.5000833333333332,0.0054680997194178,0.3634146341463414,Embedded_T5_15_6_63,5,15,6,15_6
3,0.49973333333333303,0.0056384655859947,0.3634146341463414,Embedded_T5_15_6_63,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_63,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_63,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_63,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_63,5,15,6,15_6
1,0.25972,0.0009645615103634,0.38557213930348255,Embedded_T5_15_6_64,5,15,6,15_6
2,0.05754,0.0006227358990776,0.4228855721393035,Embedded_T5_15_6_64,5,15,6,15_6
3,0.0574099999999999,0.0005452216674589,0.4228855721393035,Embedded_T5_15_6_64,5,15,6,15_6
4,0.2596166666666666,0.0009603099911212,0.38557213930348255,Embedded_T5_15_6_64,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_64,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_64,5,15,6,15_6
2,0.1641099999999999,0.0009031985453124999,0.40865384615384615,Embedded_T5_15_6_65,5,15,6,15_6
3,0.1652299999999999,0.0012201396117417689,0.40865384615384615,Embedded_T5_15_6_65,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_65,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_65,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_65,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_65,5,15,6,15_6
2,0.4987499999999996,0.0058664408312785,0.37832874196510563,Embedded_T5_15_6_66,5,15,6,15_6
3,0.4988033333333331,0.005090803854954276,0.37832874196510563,Embedded_T5_15_6_66,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_66,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_66,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_66,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_66,5,15,6,15_6
2,0.4976866666666664,0.004861152531134265,0.3913875598086124,Embedded_T5_15_6_67,5,15,6,15_6
3,0.4960899999999996,0.004967100218411,0.3913875598086124,Embedded_T5_15_6_67,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_67,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_67,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_67,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_67,5,15,6,15_6
2,0.3223666666666663,0.002875934877267363,0.4030398322851153,Embedded_T5_15_6_68,5,15,6,15_6
3,0.3244699999999997,0.0032134627655346954,0.4030398322851153,Embedded_T5_15_6_68,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_68,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_68,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_68,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_68,5,15,6,15_6
2,0.4703766666666666,0.0027413703660388,0.3815165876777251,Embedded_T5_15_6_69,5,15,6,15_6
3,0.4718899999999999,0.0020481636633498,0.3815165876777251,Embedded_T5_15_6_69,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_69,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_69,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_69,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_69,5,15,6,15_6
2,0.0616933333333333,0.0003408160142298,0.4029126213592233,Embedded_T5_15_6_6,5,15,6,15_6
3,0.0617766666666666,0.0005541560149352,0.4029126213592233,Embedded_T5_15_6_6,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_6,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_6,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_6,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_6,5,15,6,15_6
2,0.4994599999999988,0.005926143263196664,0.3833083458270864,Embedded_T5_15_6_70,5,15,6,15_6
3,0.5005399999999989,0.005924048962203349,0.3833083458270864,Embedded_T5_15_6_70,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_70,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_70,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_70,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_70,5,15,6,15_6
2,0.13828666666666659,0.0018155627355804155,0.40801886792452824,Embedded_T5_15_6_71,5,15,6,15_6
3,0.1364233333333331,0.0009513955434975095,0.40801886792452824,Embedded_T5_15_6_71,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_71,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_71,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_71,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_71,5,15,6,15_6
2,0.4953799999999997,0.0023430455435040475,0.39583333333333326,Embedded_T5_15_6_72,5,15,6,15_6
3,0.4941433333333331,0.0025986752646860733,0.39583333333333326,Embedded_T5_15_6_72,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_72,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_72,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_72,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_72,5,15,6,15_6
1,0.00088,6.480740698407859e-05,0.4524886877828054,Embedded_T5_15_6_73,5,15,6,15_6
2,0.3480666666666664,0.0022709608375812394,0.4153846153846154,Embedded_T5_15_6_73,5,15,6,15_6
3,0.3495399999999998,0.002080591748382,0.4153846153846154,Embedded_T5_15_6_73,5,15,6,15_6
4,0.0008433333333333,7.760297817881874e-05,0.4524886877828054,Embedded_T5_15_6_73,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_73,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_73,5,15,6,15_6
2,0.0704266666666666,0.0007730602966277,0.3933649289099526,Embedded_T5_15_6_74,5,15,6,15_6
3,0.07089,0.0008099794236069,0.3933649289099526,Embedded_T5_15_6_74,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_74,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_74,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_74,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_74,5,15,6,15_6
2,0.4979533333333331,0.002636411024433,0.38494018296973964,Embedded_T5_15_6_75,5,15,6,15_6
3,0.4984166666666663,0.0038957640651687926,0.38494018296973964,Embedded_T5_15_6_75,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_75,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_75,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_75,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_75,5,15,6,15_6
2,0.1034366666666666,0.0008396957120819,0.3762376237623762,Embedded_T5_15_6_76,5,15,6,15_6
3,0.1037566666666666,0.0004748567035315,0.3762376237623762,Embedded_T5_15_6_76,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_76,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_76,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_76,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_76,5,15,6,15_6
1,0.0151533333333333,0.0004783536581047,0.386046511627907,Embedded_T5_15_6_77,5,15,6,15_6
2,0.1802766666666665,0.0015077898812216194,0.3953488372093023,Embedded_T5_15_6_77,5,15,6,15_6
3,0.1793833333333331,0.0013069277260061062,0.3953488372093023,Embedded_T5_15_6_77,5,15,6,15_6
4,0.0149299999999999,0.0001608311744241,0.386046511627907,Embedded_T5_15_6_77,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_77,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_77,5,15,6,15_6
2,0.44845333333333287,0.005876492388935344,0.4020408163265306,Embedded_T5_15_6_78,5,15,6,15_6
3,0.4471199999999996,0.00512809172657687,0.4020408163265306,Embedded_T5_15_6_78,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_78,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_78,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_78,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_78,5,15,6,15_6
2,0.428943333333333,0.0031598740516941,0.3825549450549451,Embedded_T5_15_6_79,5,15,6,15_6
3,0.4306166666666664,0.0037181081856845002,0.3825549450549451,Embedded_T5_15_6_79,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_79,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_79,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_79,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_79,5,15,6,15_6
2,0.4099599999999999,0.0019268902952226,0.38625592417061605,Embedded_T5_15_6_7,5,15,6,15_6
3,0.4073899999999999,0.0019274172695429,0.38625592417061605,Embedded_T5_15_6_7,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_7,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_7,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_7,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_7,5,15,6,15_6
2,0.4703999999999997,0.003909688420403311,0.3943722943722943,Embedded_T5_15_6_80,5,15,6,15_6
3,0.4694033333333328,0.006127734505073,0.3943722943722943,Embedded_T5_15_6_80,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_80,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_80,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_80,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_80,5,15,6,15_6
2,0.4851466666666664,0.002333508413518264,0.3917851500789889,Embedded_T5_15_6_81,5,15,6,15_6
3,0.48789999999999983,0.001937800867936009,0.3917851500789889,Embedded_T5_15_6_81,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_81,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_81,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_81,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_81,5,15,6,15_6
2,0.475,0.0020623449436664,0.3791469194312796,Embedded_T5_15_6_82,5,15,6,15_6
3,0.4745999999999999,0.0014611182931804,0.3791469194312796,Embedded_T5_15_6_82,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_82,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_82,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_82,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_82,5,15,6,15_6
2,0.4035466666666666,0.0021481365314247,0.37540453074433655,Embedded_T5_15_6_83,5,15,6,15_6
3,0.4041899999999998,0.0015179347254457,0.37540453074433655,Embedded_T5_15_6_83,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_83,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_83,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_83,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_83,5,15,6,15_6
2,0.2973266666666665,0.0021186999836873,0.392063492063492,Embedded_T5_15_6_84,5,15,6,15_6
3,0.2966066666666664,0.002444352905298,0.392063492063492,Embedded_T5_15_6_84,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_84,5,15,6,15_6
1,0.0,0.0,0.0,Embedded_T5_15_6_84,5,15,6,15_6
4,0.0,0.0,0.0,Embedded_T5_15_6_84,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_84,5,15,6,15_6
1,0.1378266666666666,0.0009986769024842,0.4018691588785046,Embedded_T5_15_6_85,5,15,6,15_6
2,0.3407133333333332,0.0025021696727842,0.3728971962616822,Embedded_T5_15_6_85,5,15,6,15_6
3,0.3441399999999998,0.0021577251747554155,0.3728971962616822,Embedded_T5_15_6_85,5,15,6,15_6
4,0.1394766666666666,0.00049995555358,0.4018691588785046,Embedded_T5_15_6_85,5,15,6,15_6
0,0.0,0.0,0.0,Embedded_T5_15_6_85,5,15,6,15_6
5,0.0,0.0,0.0,Embedded_T5_15_6_85,5,15,6,15_6
