TBX21,GATA3,RORC,FOXP3,BCL6,index,flag,Avg0,SD0,frust0,time,file
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,1,0,1,1,0.0,1.0,0.31173,0.0008228406082994,0.1088928376829154,12.115471206026228,TCellDiff_47
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,0,1,1,1,3.0,1.0,0.1877066666666667,0.0001532608524343,0.1113108550122888,10.441755365611968,TCellDiff_47
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_47
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,1,0,0,0,2.0,1.0,0.17147,0.0007697185632857,0.0956933658325087,10.090888528245708,TCellDiff_74
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,0,1,1,0,1.0,1.0,0.3280066666666666,0.0010089378353276,0.1330087881151017,12.225522766555292,TCellDiff_74
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,1,0,0,1,3.0,1.0,0.32844,0.0004065300316909,0.1330087881151017,12.20677538929319,TCellDiff_74
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,0,1,1,1,0.0,1.0,0.1720833333333333,0.0015403534947825,0.0956933658325087,10.090990182032062,TCellDiff_74
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_74
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,0,0,1,0,0.0,1.0,0.5000566666666667,0.0018990757986159,0.176308195191942,16.17133242088353,TCellDiff_77
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,1,1,0,1,1.0,1.0,0.4999433333333333,0.0018990757986159,0.176308195191942,16.148268350412803,TCellDiff_77
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_77
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,1,0,0,0,1.0,1.0,0.5008633333333333,0.0003315954697452,0.137434842991425,16.35872981669957,TCellDiff_71
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,0,1,1,1,0.0,1.0,0.4991366666666667,0.0003315954697452,0.137434842991425,16.353815806351644,TCellDiff_71
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_71
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,0,1,0,0,1.0,1.0,0.49933,0.0016477257053283,0.1510393022999181,14.411625177011857,TCellDiff_59
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,1,0,1,1,0.0,1.0,0.5006700000000001,0.0016477257053284,0.1510393022999181,14.394817526258436,TCellDiff_59
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_59
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,1,0,0,0,1.0,1.0,0.4998,0.0004883304891839,0.1053924264149463,14.516895020887745,TCellDiff_56
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,0,1,1,1,0.0,1.0,0.5002,0.0004883304891839,0.1053924264149463,14.482483337690212,TCellDiff_56
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_56
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,1,0,0,0,1.0,1.0,0.2131933333333333,0.0003039005685344,0.1263859670289,10.985732455076446,TCellDiff_57
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,0,1,0,0,3.0,1.0,0.1440666666666666,0.0018385199361322,0.1828494942470936,9.95907385790236,TCellDiff_57
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,0,0,1,0,5.0,1.0,0.14417,0.0004490731195102,0.2008379196840528,9.953620961940477,TCellDiff_57
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,1,1,0,1,4.0,1.0,0.14201,0.0004868949236402,0.2008379196840528,9.946672840046878,TCellDiff_57
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,1,0,1,1,2.0,1.0,0.1417466666666666,0.0009550334490942,0.1828494942470936,9.96440769849184,TCellDiff_57
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,0,1,1,1,0.0,1.0,0.2148133333333333,0.0016213026312882,0.1263859670289,11.005773865490797,TCellDiff_57
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_57
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,1,0,0,0,5.0,1.0,0.2211999999999999,0.0004294958284624,0.0868488841118487,11.099838382278554,TCellDiff_6
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,0,1,0,0,3.0,1.0,0.13629,0.0014475496537252,0.1450011427949895,9.873388346638984,TCellDiff_6
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,0,0,1,0,0.0,1.0,0.1425433333333333,0.0003534905310691,0.1256872563935104,9.893617555848213,TCellDiff_6
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,1,1,0,1,2.0,1.0,0.1415466666666666,0.0003936439451529,0.1256872563935104,9.89002015171078,TCellDiff_6
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,1,0,1,1,4.0,1.0,0.1365333333333333,0.0001027402333828,0.1450011427949895,9.871363417875394,TCellDiff_6
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,0,1,1,1,1.0,1.0,0.2218866666666666,0.0011390736977425,0.0868488841118487,11.145633773117966,TCellDiff_6
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_6
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,1,1,0,0,2.0,1.0,0.3346533333333334,0.0019213247744431,0.1302070037293461,13.074069540370049,TCellDiff_30
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,0,0,1,0,3.0,1.0,0.16576,0.0007207403600927,0.1501534308005308,10.097726116936698,TCellDiff_30
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,1,1,0,1,0.0,1.0,0.1664033333333333,0.0007520786010931,0.1501534308005308,10.089383617199568,TCellDiff_30
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,0,0,1,1,1.0,1.0,0.3331833333333333,0.0017987464771025,0.1302070037293461,13.05925568320604,TCellDiff_30
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_30
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,1,0,0,0,2.0,1.0,0.2149166666666666,0.0011078307131005,0.1172311922951988,11.156109999596838,TCellDiff_84
1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,0,1,0,0,0.0,1.0,0.2850133333333333,0.0008491695289451,0.0803489332616398,12.380697238586423,TCellDiff_84
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,1,0,1,1,1.0,1.0,0.2857333333333333,6.018490028421749e-05,0.0803489332616398,12.42762572947297,TCellDiff_84
0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,0,1,1,1,3.0,1.0,0.2143366666666666,0.0006069230227595,0.1172311922951988,11.115387867259937,TCellDiff_84
0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_84
1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_60
1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_60
1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_60
1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_60
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,TCellDiff_60
